,epoch,n_steps,avg_reward,avg_score,n_episodes,avg_q_value
343,344,1725000,-2.4,2.6,5,1.2358192879885435
344,345,1730000,-2.8333333333333335,2.1666666666666665,6,1.2259892213463783
345,346,1735000,-3.3333333333333335,1.6666666666666667,6,1.2259892213463783
346,347,1740000,0.6666666666666666,5.666666666666667,3,1.247060299271345
347,348,1745000,5.0,10.0,2,1.247060299271345
348,349,1750000,-1.25,3.75,4,1.2604292524129153
349,350,1755000,-1.25,3.75,4,1.2604292524129153
350,351,1760000,-0.25,4.75,4,1.2534217747241259
351,352,1765000,-1.8,3.2,5,1.2534217747241259
352,353,1770000,0.0,5.0,3,1.2337916130930184
353,354,1775000,0.0,6.0,3,1.2337916130930184
354,355,1780000,-1.8,3.8,5,1.2196725822210313
355,356,1785000,1.6666666666666667,6.666666666666667,3,1.2196725822210313
356,357,1790000,4.0,9.0,2,1.236692587324977
357,358,1795000,1.3333333333333333,6.333333333333333,3,1.236692587324977
358,359,1800000,-0.25,4.75,4,1.2475780104458332
359,360,1805000,0.6666666666666666,5.666666666666667,3,1.2475780104458332
