,q_values
1307,11.287397384643555
1308,11.385825157165527
1309,10.187300682067871
1310,17.42457389831543
1311,13.390899658203125
1312,12.80264949798584
1313,10.782995223999023
1314,12.984284400939941
1315,11.277216911315918
1316,12.444809913635254
1317,11.398344993591309
1318,17.37964630126953
1319,14.092157363891602
1320,12.64533519744873
1321,16.427982330322266
1322,10.102800369262695
1323,10.532672882080078
1324,14.030876159667969
1325,15.971141815185547
1326,14.050467491149902
1327,11.868382453918457
1328,10.832222938537598
1329,13.007973670959473
1330,12.520733833312988
1331,14.089764595031738
1332,10.146530151367188
1333,11.506226539611816
1334,7.7450761795043945
1335,16.54938507080078
1336,16.122663497924805
1337,10.674333572387695
1338,16.498680114746094
1339,11.591483116149902
1340,11.383087158203125
1341,15.5437593460083
1342,10.38953971862793
1343,13.069036483764648
1344,11.637496948242188
1345,17.212617874145508
1346,14.247575759887695
1347,12.938112258911133
1348,11.735485076904297
1349,10.998613357543945
1350,17.925708770751953
1351,14.403236389160156
1352,18.000568389892578
1353,9.87490463256836
1354,12.211976051330566
1355,12.766794204711914
1356,17.55337142944336
1357,13.985157012939453
1358,11.454758644104004
1359,14.892831802368164
